author_id,tweet,annotator_0,annotator_1,annotator_2,label
1923927242,And #China Don't think We are weak Think Twice before what u do and don't think #Hindu doesn't stand for #Muslim or Muslim will not for Hindu when in need if we all Indian come together I swear You will be the first To Be Finished this is warning #IndianArmy #BanChina JAI HO 🇮🇳🇮🇳,1,1,1,1
1169206885171335168,"Accept every immigrants all you want but please stop China's spy and CCP supporters to entering USA. Screen them all out as they belongs to the shit hole in China.

#Immigration #UnitedStates  #China",0,1,1,1
1421798791,"#ChinaJoeBiden #China found a way to kill 306,000 #Americans without firing one bullet, and you think they are good for #America.  So good you let #HunterBiden get rich off them.  #Treason I say!  #StopTheSteaI #StopTheSaleOfAmericaToChina  #DemocratsAreCorrupt",1,0,1,1
1248479436103544832,"We are Indians .we will treat you as best friends at times but when needed we can be the strongest enemy .beware #china, you have disturbed the wrong nation. You will have to pay #BoycottChineseProduct  #HindiCheeniByeBye https://t.co/Ipyzw7Lob5",0,1,0,0
1453758127,"#SwineFlu ab toh kuch dhaang ka khana khao, pathetic #China opened all its open flesh market, double doze hamla ek taraf #Covid_19 and now ye 🐷",0,1,0,0
1070743380395810816,The real #chineseVirus is #liberalism do your research on the commie scum who would never actually live in a commie country just bots (literary and figuratively) who serve #china,0,1,1,1
1249297487325732864,#China Don't support Taiwan independence and Hong Kong independence!  Let us support the independence of Bangkok!  Bangkok should become an independent country!  We need to expel the shemale from the Bangkok country! https://t.co/BLKbXT0UpZ,0,0,0,0
821030121519747072,"Fucking idiots eating bat soup. Wtf is wrong with these Chinese? Eat a decent meal, not bats, dog or snake. So fucking fucked up. Ban all Chinese from entering all countries! #coronoavirus #China #ChinesePneumonia #wuhanvirus #Chinese",1,1,1,1
2902692913,"#China, so it's one more... #Hantavirus ? Seriously? WTF are you guys up to man? The sad part is millions of commoners may die there n the ruling  commie buggers will hide it all n survive themselves. Shittiest country in the world!",0,1,1,1
110722594,"After #ChineseVirusCorona #COVID2019 now it's #Hantavirus made in #China 
Time to #bomb the entire #China now!! 
Humanity wasn't meant to die at the hands of Chinese sinister products. 
#BombChina #TimeToBombChina #EnoughIsEnough",1,1,1,1
1148678494983000064,"I can't believe I still have to protest this fucking shit. Stop it you idiot CHINA !!!
#StopYulinForever #stopyulin2020 #StopYulin #StopYulinChinaForever #StopYulinFestival #YulinKatliaminaDurDe #StopHetHondenleedInYulin #YulinDogMeatFestival #Guangxi
#StopItYouIdiotChina
#China https://t.co/rvuhQprTRO",1,1,1,1
3081725823,"#China wants to take away your 'mukbang' kink rights is now trending on https://t.co/4wLYnSmrNL
https://t.co/4wLYnSmrNL",0,0,0,0
1298115226383114240,Stop the genocides currently taking place on our planet #TikTok #islam #MuslimLivesMatter #china #fucktrump #proudboys https://t.co/cVKouzjDTW,0,0,0,0
1063095198270545920,"China is really pissin me the fxck off.
I hope those precious muslim organs infect that dirty body of yours #China #ChinaStartedCoronaVirus #DirtyPigs #SaveTheUmmah #UyghurMuslims https://t.co/6TGON7VDJB",0,1,1,1
1185058041621876736,"I'll say it one more time DONT BUY FROM #China! Dont line there pockets.

Buy AMERICAN🇺🇲 first ,then UK/EU!

Remember people #ChinaLiedPeopleDied",1,1,0,1
759534743402577920,"https://t.co/FTzyZc3tSA
Another #virus with #pandemic from #CheaterChina after #Corona
#China killing people with #Biologicalweapon. #isolatechina
China is the biggest curse for the whole #world. #BoycottChina #makechinabeggar #IndiaChinaFaceOff",1,1,1,1
2739826644,What the hell #china I curse you that your country would die a death of a dog for making the whole world suffer!! @ChinaDaily #BoycottChina #BoycottChineseProducts #BoyCottChinese,1,1,1,1
1026001009,"Leave those animals alone! Blame idiotic and evil 👿 people who eat everything and not poor creatures that have their rights to live ! 
#COVID19Pandemic #China eating bats 🦇👿 https://t.co/fx9oJT8sen",1,1,0,1
4296978095,"All Chinese nationals in India are recalled by Chinese Govt. 
Next 
Wipe out China &amp; Chinese virus from World 😡 #Chinamustfall #ChinaLiedAndPeopleDied #china",1,1,1,1
2532501539,"Why are the Chinese maltreating blacks in their country? How will they feel if we are to do the same to their people here? Stigmatizing blacks for a virus they created themselves? Sigh!

#Ghana #china #ChinaVirus",0,1,0,0
38399825,"When is the world going to wake up and hold #China #CCPChina responsible for #COVID it's being swept under the carpet. Grow some fucking balls.

#COVIDSecondWave #COVIDIOTS #BoycottChineseProducts #boycotc #StandWithHongKong #StandWithAustralia #StandWithBelarus",1,1,1,1
1273805994229817344,#India-#Nepal 1000 yr old friendship can't dent by 2 Evils #CommunistChina &amp; @UnifiedCPN conspiracy. Soon #Nepalese will overthrow #Communists 2 bring back glory. #indiaNepalFriendship #IndiaNepalBorder.. Wakeup #nepalindia. Revolt against #Communist else b Slave of #China.,1,1,0,1
1236658828604624896,"Ban should be imposed on china . China is risk for world peace . 
Throw china out of UN . 
Boycott china 
Isolate china 
#UNcouncil #India #China #ChineseBioterrorism #america
#Russia #ChinaLiedPeopleDie #Modi #NarendraModi",1,1,1,1
24073436,"Okay #tucker please do the research and see that last December China was dealing with the African swine flu and Xinjiang ordered all swine to be killed so now they are pulling this what did all the new pigs get yet another #Virus #China is pulling another scam 
#Checkitout",1,1,0,1
82126521,"Cuomo Is Now Calling The Pandemic That Came Out Of China The ""European Virus"" https://t.co/dVv3FhCUr5 #KAG #LiberalismIsAMentalDisorder #MAGA2020 #MAGA #KAG2020 #Democrats #CoronaVirusUpdate #FakeNews #FakeNewsMedia #ChinaVirus #ChineseWuhanVirus #China #Cuomo",1,1,1,1
103808019,"Hello,Biologists who r experimenting &amp; trying to find food material from insects n animals, STOP doing that.
Don't put whole world in Danger because of ur foolishness.
#China (asshole) did already.
So Shut the fuck up... 😠😠😠

Stop #ChineseVirus #COVID2019
#Corona",1,1,1,1
1645369652,#15MinutesOfFAME - #ChinaFakeNews - #China says #Australia will become 'the poor white trash of Asia' https://t.co/3OwxMyQrBu via @MailOnline - Don't call us Poor #WhiteTrash you #YellowScum alluded #Russian #KillerMachian!,0,1,0,0
957247021710303232,What happened to the stranded #Africans been sent out by chinese landlords @_AfricanUnion whereas you'll always arise to entertain these monstrous Chinese citizens #China into our continent. We refuse #ChinaMustExplain and demand #ChinaMustGo out of our Land,0,1,1,1
112780637,Chinese representatives calling the president irresponsible ? What about letting your borders open so the virus can kill everyone ? Bunch of idiots. China is the cancer of this planet. #ChinaVirus #China,1,1,1,1
1242158457345605632,"#staybackchina #boycutchina #banchineseproduct
Don't try to push into india...
we are silent dosent mean we are weak..
Our silence is our Biggest power..
A straight reply to #china from a oroud indian
@PMOIndia @AmitShah @abpnewshindi @China_Amb_India",1,1,0,1
1146838552451276800,"#BanTikTokInIndia  was just a trailor the whole picture is even left you stupid #china ,
Now just wait and watch😎😎
#BoycottChineseProducts 
#IndiaWillPunishChina 
#ChineseProductsInDustbin 
#अरेस्ट_चंद्रशेखर_रावण",1,1,1,1
178264884,"#china stop eating weird creatures ya creepy fckers , ya wiping out the world man! What’s wrong with going to Nandos",1,1,1,1
922122522971254784,"#QuarantineThoughts :
“Who knows. May be #Aliens did come to earth but instead of landing in USA, the landed in #Wuhan #China n #chinese ate them too🤷🏻‍♂️🤷🏻‍♂️”...

#ChineseVirus19 #ChinaLiedPeopleDie #chineseflu #CoronavirusOubreak #ChineseBioterrorism #BanChina #ChineseCoronaVirus",1,1,1,1
117139111,"China warns UK firms 'retaliation is coming' over Huawei 5G ban
Fuck #china never spend a £ € $ on anything they make or sell ever again, evil communist empire building filthy virus spreading cunts https://t.co/gW1VzOwzlB",1,1,1,1
382018744,"#China offerings to the world their dirty, filthy, inhumane, primitive cannibalism eating all and any living sentient beings after disgusting murderous acts ending in lethal viruses! 
Incompatible with civilization and our survival! https://t.co/xzH2pTNIYx",1,1,1,1
2888820975,"True #China with their good old bogeymans. @WHO please act and stop the #racism like you act in January by defending your #CCP friends!

""We warmly welcome the plague in America and Japan and may the infections in the USA and Japan continue for a long long time"" https://t.co/Bgufwx3crY",1,0,0,0
747800332684623872,"Hello India, Goa is hell bent on exporting iron Ore to #China . It has destroyed our environment, ruined lives. Many have died like dogs on the road and in the mines.. Should we stop this export to China? @rahulkanwal #BoycottChineseProducts",1,0,0,0
531891364,#AMERICA #INDIA #RUSSIA #AFRICA #WORLDWIDE #TRENDS #CHINA #KOREA #GREECE #UAE ARE USING KIDS FOR SEXUALS... FOOD IS BEING CONTAMINATED PLACED WITH  HUMAN BEINGS AND CLONING.. #THEBLACKMARKET #LOVE #EARTH #HELP #FBI #SECURITY #UNITEDPLACES,0,0,0,0
491498467,"#China government NOT all Chinese Citizens...
1. Hid truth on #coronavirus 
2. Silenced Chinese telling truth
3. Bullied countries about it
4. Attempted blackmail with drugs
USA GET ALL AMERICAN BUSINESS MANUFACTURING OUT OF CHINA NOW ASAP ChopChop !!!!!!!!",1,0,0,0
1233833252777070592,#China must pay they killed Americanpeople and brought down our economy. #ChinakilledAmericans #Chinadestroyedoureconomy with the help of Americans who hate America.#ChinaLiedPeopleDied  #ChinaVirus  #ChinaCoronaVirus https://t.co/mg1ALOWMGQ,1,1,1,1
2604667404,fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck,1,1,1,1
45795197,"#China created 
#SARS
#NIPAH
#H1NI 
And now #COVID2019 a powerful one 
There is a Sinister Design behind 
And you can't prick a hair of #China 

They regularly release New #Virus 

#BanChina 
#BuyNoChina",1,1,1,1
1230986374238613504,"Any asian babes want to get cocked or a load? Dm me
#cumtribute #cocktribute #horny #cum #cock #facial #cumshot #asian #asia #japan #china #korea #india #thai #babe",0,0,0,0
1180458955363045376,CHINA NEEDS TO STOP EATING F*CKING DOGS! #yulin #china,1,1,0,1
631276387,"Fucking #china , fucking #Wuhan ...all the world must condemn this fucking n dirty people in which virus emerged. Our jobs, Our food, Our life style was fucking by Them. They must not be on the leadership of the world n we should not buy its dirty products.",1,1,1,1
40978677,Why  is @china PEOPLE SO DISGUSTING?!?! Y'ALL ARE THE PROBLEM IN THE WORLD!! IT WOULDN'T PUT IT PAST ME  OF Y'ALL ATE HUMAN SHIT ALSO.  #China #swineflu #COVID19  #flu https://t.co/4r1na0PVD1,1,1,1,1
1952708401,This is what happens when 80 percent of American business and pharmaceuticals are made in #CHINA THey fuck us over and lie about the real risk thank god I vote for @realDonaldTrump bringing America back we should cancel the election untill we get this sordid out !!! #MAGA,0,1,0,0
1142465016400158720,STOP FLIGHTS COMING OUT OF PLACES IN CHINA LIKE WUHAN FOR CHIRST SAKE ARE YOU STUPID? WAKE UP PEOPLE THATS HOW IT FUCKING SPREADS. #coronoavirus #China #ChinaVirus,1,1,1,1
53863574,"New #China is born! #我要言論自由 #李文亮 

#ChineseVirus #WuhanCoronavius #WuhanVirus #ChinaLiesPeopleDie #saysrytoAmerica #FuckChina https://t.co/PAQk2v6nVe",1,1,1,1
96399668,#HongKong #Tibbet need #Freedom from #China,0,0,0,0
1154513443795288064,"#Ramadan
For #Uyghur Muslims, it will be another #Ramadan, without a Ramadan.
No Salah No Fasting No Tarabi No Masjid.
And We Love China!!
For What? For Killing Muslim ?
#China #Arab #Musim #Bangladesh #pakistan #Indonesia https://t.co/3QfgKZHdXX",0,1,0,0
2359284051,"Americans Be Careful,
This is the Real Virus
More Deadlar than #China Virus, Kill this Virus Before it Kills You

Use Niggaeria as an Example,
Snakes🐍 can only Give birth to Crawling Animals
Support #BiafraExit https://t.co/4OjQe4GSzt",1,1,0,1
948402127474384896,"The Perfect Crime

Wait for the Wet Markets to produce THE virus
Let your population get infected
Let it spread past your borders
Suppress the news
Go into lockdown
Smother the fire
Watch the world burn

Well played China, Well played

#Coronavirus #COVID19 #China #COVID19AB #Yeg",0,1,1,1
963695281454776320,This is all happening due to china as it is #ChineseVirus and these r due to #shut your #fucking dirty animal killing jobs #china we all have to go through with all this which u r creating for us Shut your meat markets china #WorldHealthOrganisation should ban china on doing this,1,1,1,1
1117815822054043648,Dear #chineesePeople please stop eating anything and everything 🙏🙏🙏🙏the whole world is suffering because of you #food is not personal taste #china  plz no more weird doggies cats snakes bats and cockroaches  on your plates 🙏for god sake stop it,0,1,0,0
184695660,"Same of you bloody chinese, if you are truth why are you not allow to anyone investigate in wuhan #china #chinseVirus #wuhanVirus #ChinaLiedPeopleDied #chinseVirus19

https://t.co/oz2bZEEqQU",1,1,1,1
27838985,"We have surpassed #China in this #Pandemic. 
But #StupidAss #Fuck45 #FuckDonaldTrump could’ve had us prepared instead of #DownPlaying it as a hoax by the #DemocraticParty. 
#StaySafe
#IDontFeelToGood
#NuffSaid… https://t.co/jtE9wBr9qp",1,0,0,0
1230510855420203008,"If you consider this as a racial pollution,your ‘chinese friends’ are basically doing the same thing to a bunch of nations🤣 #ChineseVirus #china #chinese #ChinaMustExplain #CCPChina #ChinaIsAsshoe #ChinaLiedAndPeopleDied #ChinaLiedPeopleDied #ChinaMustPay #BoycottChina #chinazi https://t.co/Ert6fxGK9N",1,1,1,1
2513627167,"Hey @GretaThunberg where are you...
You need to Shout #HowDareYou at #China
Communists r attacking world by Viruses, killing millions of people
Do something shout atleast
#CurfewInIndia #ChineseVirusCorona #ChinaLiedPeopleDied #ChinaLiesPeopleDie #ChineseCoronaVirus #WuhanVirus",1,1,1,1
947908319771086848,#China plz stop eating every organism on this fucking earth 💞,1,1,0,1
86880890,"https://t.co/yF5OKUBzeI
WTF #china Chines govt can enforce 1  child per family law for decades why the hell can’t it ban these markets for the of sake of humanity and ALL it’s species.  #notradewithchina Ban Chinese travel to America.  #covid20",1,1,1,1
44166838,Xi Jinping plays the nationalism card — it’s nothing new - The Financial Express. #XiJinping aka the #pigbreeder aka #xishitping is the greatest enemy of the world and #china unite against these evil goon https://t.co/oRo4Ksr7fY,1,0,0,0
65323749,"#China is now the #cancer of the World and faces being cut out for bringing us all the #ChinaVirus

#BoycottChina 
#BoycottChineseProducts 
#EnoughIsEnough 
#MakeChinaPay",1,1,1,1
3251799819,"If #USA, #CANADA, #EU, #INDIA, #Japan, #Australia, #SOUTHKOREA many more decide to stop business with #China where will chinese industries sell their products pakistan ?
#buycottchina for world to become safe &amp; happy. Weak China means secured world future.
@realDonaldTrump",1,1,0,1
717902703595106304,"The biggest scumbag on earth is #China. How dare you cause border problems when you have gifted such a deadly virus to this world. Chinese citizens should be ashamed of their country’s unethical behaviour.
#chinaindiaborder 
#bycottchina #Ladakh #indiachinastandoff",1,1,1,1
26066011,There's a special place in hell for you and your soul #WHOisCHINApuppet #ChinaLiedPeopleDied #ChinaMustExplain #China I swear I will smash fucking faces of Chinese spitting in front of me!!! #ChinaVirus #China_is_terrorist #ChinaMustPay https://t.co/rHuz2PFfkD,1,1,1,1
1223528163222990848,"#WuhanVirus has exposed the chinks in #China’s armory. When all this is over, #China would be left with nothing but a small piece of land that the Han #Chinese were originally a part of. The people of #Tibet would be liberated very soon. #CCP’s fall is inevitable. #FreeTibet https://t.co/0eSOqTzCSe",0,1,0,0
1281706787054301184,Let us be clear. We did not declare war on our government. Our government declared war against us. #VETOTHEPORK #vetocovidbill #marxistrevolution #fascism #communism #socialism #china #GOPBetrayedAmerica #plandemic #covid1984 #lockdowns #TheGreatReset,1,0,0,0
967673720163786752,China can't  just stop messing with people's life....... #ChinaLiedAndPeopleDied #MakeChinaPay #ChineseVirus #China invading other country borders.😠😠😠😠😠😠😠😠😠,1,1,1,1
1160392015194001408,"New regulations in #China require that foreigners are not allowed to set up religious groups or open schools, recruit followers, or accept donations from Chinese citizens. #CCP is afraid of God. #CCPChina
#CCP_is_terrorist #CCPVirus #ChinaLiedPeopleDied @ipacglobal",1,1,1,1
1235073858664718336,"Slaves fighting against people who wants to liberate them from their master’s tyranny. Wow, what a great country. #China",1,0,0,0
3246529033,"The only way to stop #China is to STOP CHINA! Make no mistake: they are intent upon killing us all and moving into our empty nations. (Why the #Dems are so eagerly helping is still hard to figure, other than their extremely myopic lust for power.) #StopChinaNow! 🚫🇨🇳🚫",1,1,1,1
3313633062,"This is you china in red only and you occupied all nation's land with your fraud  @XHNews @globaltimesnews @PDChina 
Go back china from Tibet . Tibet is a free country and this land is not yours .
#china #occupied #Tibet 
#BoycottChineseProducts https://t.co/zTfbRznWIF",1,1,0,1
1382175546,"Due to this fucking #ChineseCoronaVirus 
Whole world is suffering now. 
#China will never be trusted again !!
#LockdownNow #COVIDー19 #StayAtHomeSaveLives #COVIDIDIOTS #coronavirus https://t.co/PWggMbQS50",1,1,1,1
1255794643381506048,"World is Shut! 

Will “Stay Home” come back in future?

If China keeps its malicious trading monopolistic behavior,world will be shut. You've to know that we just entered WWIV with #China &amp; this decade is about turning China into #Syria &amp; #Iraq.

Hezbollah will war in China!",1,1,1,1
788823033477599232,"The commie scum #China has their bots trying real hard to get the world to forget how they have started most every pandemics in human history. 
No bat soup for you! 
#ChinaVirus #WuhanCoronavirus",1,1,1,1
1274198076689793024,"I saw chines spy satellite in early morining moving into india with with chines flash light
 
Pls reduce flash light...chines donkeys #China #globletime #globletimes
#chinesdonkeys
#MadeInChina scrap",0,0,0,0
1613067776,"#wienATTACK and again it's those filthy muslims.
Be like #China build some camps and kick all those muslims in there.",0,0,0,0
64509020,"#China has screwed people all around the globe,their greed to dominate,their need to control every other country made them develop bio weapons,imagine how many innocent lives are being lost due to these Chinese powehungry bastards! #ChineseVirus #WuhanVirus #killers #chinakills",0,1,1,1
1242486090331643904,"#UK tells #China to go fuck itself with the expulsion of #Huawai. Good riddance to this corrupt company from a fucking evil country. Burn in hell China, you’re all cunts. #BoycottChina",1,1,1,1
808482659269808128,"#ChinaWingsClipped #ChinaDarkDays ahead. No nations, especially the Nukes,  can afford wars, but #China needs to be put in its place, economically. #BoycottChina &amp; it’s damn cheap products. #VoteRed #POTUS #VoteRedToSaveAmerica #TeachLessonToChina",1,1,0,1
228731562,"Whatever you do, India will stand in its Decision and just wait and watch #China we will just kick out everything which belongs to your origin. This time you MESSED UP WITH WRONG NATION !!!
#BanChinaOriginProducts
#ChinaBlocksWION",1,1,0,1
2618043851,"#China has put life of millions in denger. They must pay for it. International community must held them accountable and strict action must be taken.

#BoycottChina 
#ChinaLiedAndPeopleDied 
#ChineseVirus 
#ChinaLiedPeopleDied #ChineseWuhanVirus 

#WHO #SUCKES 
@WHO",1,1,1,1
21165208,"#BanIvoryFarms #China #AfricanElephants #ZimbabweElephants @edmnangagwa Bring baby elephants home. They are dying. The elephant population is not an easily renewable! 2 years to reproduce one baby. Then you allowed #China to buy, pen, fly away and created #ElephantKillPens!",1,0,0,0
1058672371102572544,"People went Bat Shit crazy over the Wuhan wet markets for causing the Coronavirus.

But it may have been Chinese miners removing actual Bat Shit that caused it.

#Coronavirus
#Covid
#Covid19
#BatShit
#BatShitCrazy
#Miners
#Wuhan
#WetMarkets
#China
#Virus

https://t.co/laOGGPlPhL",1,0,1,1
810798342,"#china is the enemy of the world. Who wants to trade with this country of pigs 

#destroychina @MFA_China @XHNews @SpokespersonCHN @zlj517 @CECCgov @ChinaDaily @ChinaDailyAsia @HuXijin_GT
#boycottchina #dontbuychineseproducts @HuXijin_GT @CGTNOfficial 

https://t.co/9BTd9h65nN",1,1,1,1
1254047481744068608,Please #KamalaHarris move to #China where you can be closest to the crack you want your nose to sniff! Who voted for you? #Americans or #Chinese? #Chinavirus #ChinaLiedAndPeopleDied #WakeUpAmerica #USAPoliticiansWhoTurnedChinese,0,1,0,0
1234788401611542528,#China many diseases came from your country ka e stupid cunt,1,1,1,1
1923560592,First they killed humans with their homegrown virus and then with their barbarian like soldiers. Unethical savages! May you pay for all your sins!https://t.co/H2Thm2LIP2 #China #Shame,0,1,1,1
1208905881515184128,How can we turn a blind eye to the FACT that #China engaged the United States of America in biological warfare??? Fuck these motherfuckers. Oust them from my country. Throw the muslimes out too.,0,1,1,1
840665515,"#hkpolice just beat #hongkong ralliers without mercy, just because #hongkongers support #Uyghurs and say no to #China's inhuman treatment in #Xinjiang. #China_is_terrorist #China_kills_Muslims https://t.co/tM2kkAK7yq",0,0,1,0
842005770187218944,China should stop consuming wild animals for thier food as they are reservior for deadly fatal viruses 🦠 they are responsible for bringing new infections in world. Islam says its prohibited to consume carnivores only grazing animals are allowed.  #COVID2019 #WHO  #PTI #China,1,0,1,1
3115869229,#POTUS What are going to do for #hongKongindependence? #shootlooters aka #China? Show us how weak you are #MAGA LOL,0,0,0,0
1137044842956099584,#China Bitch Biden,1,0,0,0
362333578,"Dear #China what the hell do you want from the whole world?😡 You are a factory of virus. Stop this f#cking game of virus and let the world be normal. We have already #ChineseVirus given by your #CCPVirus party. Please somebody ban this virus factory. 
#SwineFlu #H1N1 https://t.co/KueXg1QRJP",1,1,1,1
161706048,si quieres una esplendida espada china [spn] if you want a splendid chinese sword  #china #hikikomori #stonybrookalum #scccalumni #remotelearning #tefl #toefl #goielts #esl,0,0,0,0
238636298,#China tech rule dumb divvies of hell secular economies they all suck wind for money Lamb Ram Be RULER! #GirlArmForces #XR #XYZ,1,1,0,1
1177190007595065344,#China is 3x as big as the #USA and we will triple the number of those infected by #COVID2019 . Shame on us. Thanks for nothing #MAGA and #KAG2020,0,0,0,0
161706048,la dinastia song fue exterminada por los mongoles en 1279  [spn] the song dynasty was eradicated by the mongols in 1279  #china #hikikomori #stonybrookalum #scccalumni #remotelearning #tefl #toefl #goielts #esl,0,0,0,0
128158797,"Fcking Chini blocked me, blocking me will not save #China this time &amp; it will be fcked

#BoycottChina #ChineseProductsInDustbin #ChinaGetOut #IndiaStandWithArmyAndModi #indiachinastandoff #IndiaWillPunishChina #IndianArmy #JaiHind https://t.co/WbRxahNqhd",1,1,1,1
2357780287,#China is more #Dangerous than #COVID19 &amp; enemy of #Mankind. #ChinaMustPay #ChinaLiedPeopleDied #PunishChina #Chinamustfall #ChineseVirus #Kungfluvirus @realDonaldTrump @BorisJohnson @ScottMorrisonMP @EmmanuelMacron @JustinTrudeau @iingwen @globaltimesnews @ChinaDaily @XHNews,1,1,1,1
22991809,"RACISM Against Africans In China! Where Is Cardi B &amp; All The Black Folks Who Were Caping for Asians?
https://t.co/pvcmKZYHmv
#williedlive #china #africans #CardiB",0,0,0,0
386827418,you sick fucks. #china #fuckchina #ChinaLies https://t.co/7KvzzkJ6NK,1,1,1,1
2459449686,Here's to YOU #CHINA! You and your #ChinaVirus #ChineseLiedPeopleDied #ChineseApologizeToTheWorldForCovid19 #ChinaMustPay #ChineseVirus #ChineseMurderers #Karma #Mayyoupayinkind &amp; you're no better #NYC with over #EIGHTY #WetMarkets 👿🤬👿 https://t.co/Qm3ecIkgRP,1,1,1,1
1107175042725629952,#China is  no1 dirty  people in the world chinies not humans,0,1,1,1
937091072,"""While the rest of the world are fearing invasion from aliens, we have  china awaiting to taste em n create another deadly virus 😂""

#aliens 
#China 
#virus",1,1,1,1
17453539,"#China is up to #BioWar !!World must come together for the existence of the people !#Mao killed million and god knows how many this #XiJinping will kill 

@narendramodi @PMOIndia @AmitShah @realDonaldTrump @POTUS 

#BoycottChina #BoycottChineseProducts",1,1,1,1
954947478465347584,"Nd wht abt china who invades india!!
Is the chowkidar sleeping?
#India #china #chinaindiaborder",0,0,0,0
986846517049769984,"It is easier to destroy a nation than set up a vegetable cart.China has deep pockets and these and their friends are DEEP inside it.Sold the land, the people and the nation to China. #GreatWallMotors  #China #Soldiers #soldout  #galwanvalleyclash @sardesairajdeep @RKRadhakrishn",1,0,0,0
1257878321901137920,"🇨🇳

All that is required for CCP's Evil to flourish is for good people to do nothing to stop it.
.

#CCPChina #CCPVirus #CCP_is_terrorist #CCPisDying #ChinaVirus #China #Chinazi https://t.co/inSLaSMNjU",1,1,1,1
3399802643,"Daily reminder: #china is the cancer on the body of our planet.

#FuckChina",1,1,1,1
1260367054076436480,"Pak - China Fraaaandship Zindabad
#Pakistan #PakistanAirForce #PakistanStockExchangeAttack #PakistanArmy #PakistanFightsCorona #PakistanZindabad #Pakistaniwomen 
#pakistanvowspeace #Pak #China #中国 #پاکستان #Terrorists #OsamaBinLaden #GlobalTerrorists #porkistan #porkis #chinks https://t.co/xCx34Ff4N4",0,1,0,0
189314703,Can anyone tell me how to send those #Chinese in #Canada back to #China?#nnevvy #nnevy #NewYork #Vancouver #vanguardnews #ChinaLiedPeopleDie #MakeChinaPay #BoycottChina #ChineseApologizeToTheWorldForCovid19 #WuhanVirus #CCPLiedPeopleDied #WinnieThePooh #Winnipeg #Quebec,1,1,1,1
977925854864044032,"China is about to kill all other ethnicity and take over the world!

The #viruses and #outbreaks that be coming out of China is just unfathomable. 

#pandemic #china #swineflue",1,1,1,1
1274464726664318976,Dear #China Enough is enough. Stop exporting diseases to the world. Keep it to yourself. #bubonicplague #ChinaVsWorld #ChinaIndiaFaceoff #ChineseVirus,1,1,1,1
1254514889311301632,#China fuck you china komonist,1,1,1,1
1155897358393024512,#StopMekongDam look what China did to other countries #China #XiJingping #習近平 #习近平 #MilkTeaAlliance #nnevy #nnevvy #CCP_is_terrorist #ChinaMustPay #AntiChinazi #BoycottChina https://t.co/adifXUEYH7,1,1,1,1
289979938,It is angering how #China still hasn't apologized to the world for spreading the fucking #ChineseVirus #KungFlu #ChineseBatEatingVirus ! #BoycottChina,1,1,1,1
140078817,"First 
#bioterrorism injected by #China to the world #ChineseVirus #COVID19 

Now 
Infiltration on neighborhood countries!

Why can't #world come together to teach lesson to #CHINA

Let's end enemy of humanity and humans 

#IndiaChinaBorder 
#ChinaIndiaFaceoff 
#ChinaMustPay",1,1,1,1
33647570,"LIARS..LIARS..LIARS! The World should act as One to PUNISH #China ! They should not go unpunished for lying about COVED19! #ChinaLiedPeopleDied #ChineseWuhanVirus #ChinaMustPay #ChinaWuhanVirus #ChineseWuhanVirus #ChineseCommunistParty #ChinaLiedPeopleDied
https://t.co/gsU9lJI9gz",1,1,1,1
57956162,Fck #china lets really make #KAGA2020 and keep the west in control #ChinaVirus,1,1,1,1
505878729,"#China claim everything #GalwanValley as their own except #coronavirus #wuhanvirus #covid19
Leave our land
Stop intrusions
#indiachinastandoff 
#BoycottChineseProducts 
#BoycottMadeInChina 
#FreeTibet
#FreeHongKong 
#LeaveAksaiChin as it is our land #India 
#IndianArmyZindabad",1,0,0,0
799322250327588864,"Chinese stay in your country , the world doesn't have to deal with your virus. Stay in your country and keep eating snakes and bats. 🤮 #Wuhan #CoranaVirus #coranavirus #China",1,1,1,1
3399802643,"Daily reminder: #china is the cancer on the body of our planet.

#FuckChina",1,1,1,1
2369593518,South African Government : Stop Chinese Trawling on South Africa’s Coastline - Sign the Petition! More Chinese destruction of the Universe and the world.  These people are evil scum   #Chinese #China  #ChineseVirus  #COVID19 https://t.co/D90QsdjhAy via @Change,1,1,1,1
1300877151802138624,"Devils three way of world politics. EU bends over to islam from behind, USA betrays its own values and blows China, and China fucks Saudi Arabia from behind, and cancels its no anal culture. 
#Europe  #Usa #China  #Chistianity #Islam #Dao #devilsthreeway

https://t.co/434oXRapCC",0,0,0,0
253410837,#china I have something you dont have.....A Blonde Blue Eyes Daughter...non of your 1.3 Billion Clones Have. Fuck Communists and go #Trump 2021 !!,1,1,1,1
86556139,"So now there’s a chance of another #swineflu coming out of China. WTF is wrong with this country? Maybe it’s time the rest of world took action against these bat eating, dog eating, monkey eating, turd eating f—kers. #China #kungflu",1,1,1,1
1084024842746159104,"Why hate blacks they do nothing , racist is not allow for every kinds of person , WHO doctor , could u mind to say sth to protect Blacks or u keep to licking Winnie ass ? #China_is_terrorists
#HongkongPoliceBrutality
#ccpvirus 
#china #chinazi https://t.co/R5GsqeZPOh",0,1,1,1
